"GEO_ID","NAME","P2_001N","P2_002N","P2_003N","P2_004N","P2_005N","P2_006N","P2_007N","P2_008N","P2_009N","P2_010N","P2_011N","P2_012N","P2_013N","P2_014N","P2_015N","P2_016N","P2_017N","P2_018N","P2_019N","P2_020N","P2_021N","P2_022N","P2_023N","P2_024N","P2_025N","P2_026N","P2_027N","P2_028N","P2_029N","P2_030N","P2_031N","P2_032N","P2_033N","P2_034N","P2_035N","P2_036N","P2_037N","P2_038N","P2_039N","P2_040N","P2_041N","P2_042N","P2_043N","P2_044N","P2_045N","P2_046N","P2_047N","P2_048N","P2_049N","P2_050N","P2_051N","P2_052N","P2_053N","P2_054N","P2_055N","P2_056N","P2_057N","P2_058N","P2_059N","P2_060N","P2_061N","P2_062N","P2_063N","P2_064N","P2_065N","P2_066N","P2_067N","P2_068N","P2_069N","P2_070N","P2_071N","P2_072N","P2_073N"
"1400000US25001014800","Census Tract 148, Barnstable County, Massachusetts","3591","80","3511","3314","3058","105","22","52","2","75","197","171","27","25","14","0","88","4","0","0","12","0","0","1","0","0","0","26","10","0","0","7","2","0","2","2","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25001014900","Census Tract 149, Barnstable County, Massachusetts","3627","93","3534","3395","3216","35","1","93","0","50","139","127","9","15","40","1","58","0","0","0","2","0","0","2","0","0","0","11","4","0","0","3","1","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25001015001","Census Tract 150.01, Barnstable County, Massachusetts","4449","114","4335","4023","3571","138","158","64","0","92","312","253","54","40","21","0","103","9","1","0","16","1","0","4","0","4","0","55","9","1","0","31","0","0","1","7","3","0","0","0","2","1","0","0","0","0","0","0","3","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"1400000US25001015002","Census Tract 150.02, Barnstable County, Massachusetts","4147","137","4010","3764","3383","116","189","34","0","42","246","203","23","55","13","0","88","9","0","0","12","2","0","0","0","1","0","32","2","1","0","17","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","10","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"1400000US25001015100","Census Tract 151, Barnstable County, Massachusetts","4193","104","4089","3893","3652","79","47","56","1","58","196","160","18","38","20","0","59","4","0","0","21","0","0","0","0","0","0","26","5","4","0","12","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","6","0","0","3","0","3","0","0","0","0","0","0","0","0","0","0","4","0","4","0","0","0","0","0","0"
"1400000US25001015200","Census Tract 152, Barnstable County, Massachusetts","2267","46","2221","2146","2101","14","11","15","0","5","75","65","6","16","8","0","34","0","0","0","1","0","0","0","0","0","0","10","8","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25001015300","Census Tract 153, Barnstable County, Massachusetts","3957","431","3526","2869","1998","500","42","64","5","260","657","615","48","41","10","0","437","19","0","0","50","0","0","9","0","0","1","41","16","0","0","15","0","0","3","4","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25001990000","Census Tract 9900, Barnstable County, Massachusetts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25003900100","Census Tract 9001, Berkshire County, Massachusetts","3406","421","2985","2768","2275","382","11","82","0","18","217","201","105","52","14","0","18","9","0","1","1","0","0","0","0","0","1","16","13","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25003900200","Census Tract 9002, Berkshire County, Massachusetts","4260","640","3620","3286","2688","470","13","64","0","51","334","315","164","66","16","0","54","7","1","0","5","2","0","0","0","0","0","19","16","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25003900300","Census Tract 9003, Berkshire County, Massachusetts","2848","295","2553","2359","2118","160","6","52","1","22","194","188","90","36","17","0","27","5","4","0","6","2","0","1","0","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25003900400","Census Tract 9004, Berkshire County, Massachusetts","4742","278","4464","4211","3860","285","7","26","3","30","253","242","100","59","13","0","59","4","3","0","3","0","0","0","0","1","0","11","9","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25003900500","Census Tract 9005, Berkshire County, Massachusetts","3266","134","3132","2989","2822","88","2","52","0","25","143","138","49","21","20","0","43","1","0","0","0","0","0","1","0","3","0","4","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1400000US25003900600","Census Tract 9006, Berkshire County, Massachusetts","4190","519","3671","3323","2534","689","14","43","0","43","348","311","175","58","10","1","45","8","5","0","9","0","0","0","0","0","0","34","19","8","0","2","2","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25003900700","Census Tract 9007, Berkshire County, Massachusetts","2820","124","2696","2588","2466","85","4","15","0","18","108","107","41","22","7","1","36","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25003900800","Census Tract 9008, Berkshire County, Massachusetts","4781","228","4553","4391","4223","60","0","93","0","15","162","159","35","43","28","1","52","0","0","0","0","0","0","0","0","0","0","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25003900900","Census Tract 9009, Berkshire County, Massachusetts","5131","488","4643","4384","4003","273","5","54","1","48","259","229","97","46","25","2","53","5","0","0","0","0","0","0","1","0","0","28","10","0","0","10","1","0","0","0","0","0","5","0","0","2","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25003901100","Census Tract 9011, Berkshire County, Massachusetts","3533","151","3382","3245","3007","152","1","71","1","13","137","126","37","42","8","0","35","1","1","0","0","0","0","0","2","0","0","11","6","1","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25003911100","Census Tract 9111, Berkshire County, Massachusetts","3038","83","2955","2833","2747","30","6","39","0","11","122","117","23","29","7","0","55","1","0","0","1","0","0","1","0","0","0","5","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25003912100","Census Tract 9121, Berkshire County, Massachusetts","6330","161","6169","5946","5812","56","2","60","0","16","223","215","61","56","28","4","63","2","0","0","1","0","0","0","0","0","0","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25003913100","Census Tract 9131, Berkshire County, Massachusetts","5095","223","4872","4744","4570","50","4","102","2","16","128","126","16","22","37","2","42","2","0","0","5","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25003914100","Census Tract 9141, Berkshire County, Massachusetts","5788","304","5484","5307","5083","54","6","138","2","24","177","172","6","62","19","9","73","2","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25003920101","Census Tract 9201.01, Berkshire County, Massachusetts","4501","298","4203","3972","3463","147","6","324","0","32","231","213","43","28","83","1","49","5","2","0","0","0","0","0","0","2","0","16","14","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25003920102","Census Tract 9201.02, Berkshire County, Massachusetts","3012","164","2848","2724","2424","102","3","176","0","19","124","110","25","15","42","0","28","0","0","0","0","0","0","0","0","0","0","10","4","4","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25003921300","Census Tract 9213, Berkshire County, Massachusetts","4836","238","4598","4337","4063","180","7","32","0","55","261","244","68","67","16","2","87","0","0","0","3","0","0","0","0","1","0","17","7","0","1","5","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25003921400","Census Tract 9214, Berkshire County, Massachusetts","1462","69","1393","1312","1271","26","0","7","0","8","81","70","11","35","4","0","14","5","0","0","1","0","0","0","0","0","0","11","9","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25003921500","Census Tract 9215, Berkshire County, Massachusetts","2935","104","2831","2664","2569","50","6","30","0","9","167","161","54","67","6","2","29","0","1","0","2","0","0","0","0","0","0","6","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25003922100","Census Tract 9221, Berkshire County, Massachusetts","2629","91","2538","2394","2330","43","3","9","0","9","144","134","23","65","9","1","35","1","0","0","0","0","0","0","0","0","0","10","0","0","0","5","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25003922200","Census Tract 9222, Berkshire County, Massachusetts","3515","91","3424","3269","3205","40","2","16","0","6","155","151","27","56","10","0","56","0","0","0","0","0","0","0","2","0","0","4","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25003922300","Census Tract 9223, Berkshire County, Massachusetts","2022","44","1978","1858","1818","20","2","16","0","2","120","115","34","39","10","0","29","0","0","1","1","0","0","0","1","0","0","4","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25003923100","Census Tract 9231, Berkshire County, Massachusetts","3258","79","3179","3055","2995","22","2","31","5","0","124","119","4","45","13","0","53","0","0","0","4","0","0","0","0","0","0","5","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25003924100","Census Tract 9241, Berkshire County, Massachusetts","2018","90","1928","1894","1846","21","0","14","0","13","34","32","3","8","12","0","9","0","0","0","0","0","0","0","0","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25003925101","Census Tract 9251.01, Berkshire County, Massachusetts","1674","116","1558","1500","1451","35","0","10","0","4","58","56","24","10","11","0","8","1","0","0","2","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25003925102","Census Tract 9251.02, Berkshire County, Massachusetts","5498","527","4971","4718","4366","128","8","198","2","16","253","241","48","43","68","0","71","1","0","0","6","0","2","0","1","1","0","12","4","1","1","0","4","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US25003926100","Census Tract 9261, Berkshire County, Massachusetts","3327","170","3157","3018","2963","26","6","13","0","10","139","137","27","55","17","1","36","1","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
